VEGA_similarity	sig_id
0.06367133306578854	CPC015_MCF7_24H:BRD-A46393198-003-10-9:10
0.8659630648429902	REP.A023_MCF7_24H:O19
0.3113262774199327	CPC015_MCF7_24H:BRD-K13819402-003-06-0:10
0.08866647043642462	CPD002_MCF7_24H:BRD-A28856712-003-19-5:10
0.7597573781680654	CPD003_MCF7_24H:I14
0.5244272344530237	MUC.CP008_MCF7_24H:I01
0.3066400323792976	MUC.CP008_MCF7_24H:N01
0.40609834166926795	CPC005_MCF7_24H:BRD-K56115039-003-01-3:10
0.021412395604825885	CPC011_MCF7_24H:BRD-A24543851-001-04-0:10
0.662698537539429	CPC020_MCF7_24H:BRD-K45542213-001-01-4:10
0.36577368896344453	CPC005_MCF7_24H:BRD-A60583491-300-02-7:10
0.7140375697281297	LJP009_MCF7_24H:I01
0.6281711459525472	LJP009_MCF7_24H:B07
0.6512541859097379	CPC010_MCF7_24H:BRD-K32696739-001-16-6:10
0.7928927110044324	CPC009_MCF7_24H:BRD-K09902564-019-01-1:10
0.631158078376251	CPD003_MCF7_24H:D24
0.41872592924189245	CPC012_MCF7_24H:BRD-K18855837-046-01-4:10
0.3899275617346356	CPC017_MCF7_24H:BRD-K54704028-001-01-3:10
0.11958210676485581	CPC016_MCF7_24H:BRD-K95676198-001-02-6:10
0.7794434131562418	CPC010_MCF7_24H:BRD-K86565213-001-04-9:10
0.7611084417546218	LKCP002_MCF7_24H:F16
0.24629836708552344	LKCP002_MCF7_24H:F01
0.8626819126981446	CPC013_MCF7_24H:BRD-A45664787-001-01-4:10
0.5890032577906282	CPC016_MCF7_24H:BRD-K63792901-075-01-3:10
0.47868684239456727	CPC017_MCF7_24H:BRD-A22707317-001-02-5:10
0.01749630162549587	REP.A003_MCF7_24H:K01
0.38274118586431627	REP.A007_MCF7_24H:C07
0.640670768235663	CPD001_MCF7_24H:BRD-K44094313-001-01-6:10
0.08974783768838346	CPC018_MCF7_24H:BRD-K37270826-001-16-9:10
0.45956730888754826	CPC014_MCF7_24H:BRD-A96799240-001-01-7:10
0.9934359513615961	CPC020_MCF7_24H:BRD-K76723084-001-18-2:10
0.7165386372090675	PBIOA016_MCF7_24H:C13
0.5468708875016044	PBIOA015_MCF7_24H:J07
0.5330328849390766	CPC015_MCF7_24H:BRD-A02176148-001-02-2:10
0.04376508225819442	CPC005_MCF7_24H:BRD-A75769826-003-01-3:10
0.9573144374079361	PBIOA014_MCF7_24H:K19
0.928177660285043	REP.A013_MCF7_24H:B13
0.6824047106754465	REP.A002_MCF7_24H:G19
0.09901164968154996	CPC011_MCF7_24H:BRD-M47793593-001-04-3:10
0.2078338967494382	CPC018_MCF7_24H:BRD-K03842655-001-02-1:10
0.18390953587558523	CPD002_MCF7_24H:BRD-A15597386-001-01-7:10
0.5195784851012188	CPC015_MCF7_24H:BRD-A37817666-001-02-2:10
0.20780387450198556	PBIOA018_MCF7_24H:B13
0.6958005615441982	REP.A019_MCF7_24H:M07
0.545229885969389	CPC005_MCF7_24H:BRD-A83431637-001-01-3:10
0.017658177042655487	CPC015_MCF7_24H:BRD-K28168037-001-01-3:10
0.7440572370356515	MUC.CP004_MCF7_24H:BRD-K06926592-001-01-7:10
0.1888287366539485	CPC014_MCF7_24H:BRD-K75181824-001-03-1:10
0.8248851196806769	CPC014_MCF7_24H:BRD-K24656285-001-03-6:10
0.355045437122979	CPC018_MCF7_24H:BRD-K63089472-001-03-5:10
0.33861967998163645	CPC016_MCF7_24H:BRD-K96402602-001-01-8:10
0.011817335778210536	CPC018_MCF7_24H:BRD-K85013741-001-05-9:10
0.9877289829230171	CPC017_MCF7_24H:BRD-A65550283-001-01-9:10
0.6120043391718638	CPC018_MCF7_24H:BRD-K26429091-051-01-9:10
0.4227301661859907	CPC013_MCF7_24H:BRD-K18163752-001-01-9:10
0.09662140446133904	CPC014_MCF7_24H:BRD-K13927029-001-01-9:10
0.6991480641510168	CPC018_MCF7_24H:BRD-K07117950-001-02-6:10
0.28273046999193885	LJP008_MCF7_24H:N13
0.988280818375529	CPC017_MCF7_24H:BRD-K68246049-001-01-4:10
0.9505473591493231	CPC010_MCF7_24H:BRD-K82034465-001-03-7:10
0.7352966788027886	CPC007_MCF7_24H:BRD-K54018158-001-02-8:10
0.971071930282969	CPC007_MCF7_24H:BRD-K35100517-001-03-2:10
0.10563386245376283	CPC010_MCF7_24H:BRD-K04363266-001-06-9:10
0.2799153605365452	CPC007_MCF7_24H:BRD-K10355322-001-06-9:10
0.2532432887911791	CPC010_MCF7_24H:BRD-K15440898-001-02-7:10
0.07201265845930249	LKCP002_MCF7_24H:D16
0.9722265979714558	ERAM001_MCF7_24H:BRD-A42699921:10
0.059974086646893854	CPC007_MCF7_24H:BRD-K05153001-001-05-5:10
0.8566889039943296	CPC005_MCF7_24H:BRD-A26787626-001-02-9:10
0.7681614245768392	CPC016_MCF7_24H:BRD-A10420615-001-03-6:10
0.37586708747145947	CPC014_MCF7_24H:BRD-A38878059-001-01-0:10
0.018807362629798985	REP.A026_MCF7_24H:O13
0.0060959049818695155	CPD002_MCF7_24H:BRD-A24514565-001-06-3:10
0.20399384069392323	LKCP002_MCF7_24H:G01
0.4938765800337931	CPC011_MCF7_24H:BRD-K66818636-001-04-5:10
0.45790997818515133	CPC014_MCF7_24H:BRD-K25991148-001-01-7:10
0.5852925765649275	CPD003_MCF7_24H:I17
0.7719593096607621	CPD002_MCF7_24H:BRD-A60217728-001-08-8:10
0.3773546148602057	CPC015_MCF7_24H:BRD-K45117373-001-01-1:10
0.1603636955093174	CPC015_MCF7_24H:BRD-K42679050-001-01-3:10
0.8000489168284239	PBIOA014_MCF7_24H:D01
0.3326906813312108	CPC013_MCF7_24H:BRD-K89843224-001-01-0:10
0.2868818977933507	REP.A012_MCF7_24H:D01
0.7643120384292353	CPC009_MCF7_24H:BRD-K82312777-001-03-0:10
0.9341394380831445	CPC009_MCF7_24H:BRD-K08325710-001-01-7:10
0.9149612820107569	REP.A014_MCF7_24H:L19
0.13744242585717859	CPC011_MCF7_24H:BRD-K29113274-001-20-0:10
0.5031581534692996	CPC008_MCF7_24H:BRD-K28362289-001-06-6:10
0.09287028372817341	CPC008_MCF7_24H:BRD-K47324077-001-05-1:10
0.9609759589063998	CPC008_MCF7_24H:BRD-K96740880-001-05-5:10
0.2152278858768394	CPC008_MCF7_24H:BRD-K44417704-001-04-0:10
0.19742957476577472	CPC020_MCF7_24H:BRD-A76019558-001-02-8:10
0.8888856730064795	MUC.CP008_MCF7_24H:I13
0.9678505551219649	CPC018_MCF7_24H:BRD-K97019106-005-01-1:10
0.6976322592952566	DOSBIO002_MCF7_24H:BRD-K32301393:10.2919
0.12100503369922488	REP.A010_MCF7_24H:G19
0.48585561054067383	CPC007_MCF7_24H:BRD-A43126523-001-06-4:10
0.8166050940616038	CPC016_MCF7_24H:BRD-A96882008-001-01-3:10
0.5724771837082452	CPC007_MCF7_24H:BRD-A54194844-001-02-9:10
0.13259485472833465	CPC010_MCF7_24H:BRD-A54632525-001-03-2:10
0.17188774950322783	CPC007_MCF7_24H:BRD-A24021119-001-06-0:10
0.8641416758348051	CPC014_MCF7_24H:BRD-A67748489-001-06-8:10
0.5270291636874834	CPD002_MCF7_24H:BRD-A57957888-001-05-6:10
0.7058367737667124	REP.A022_MCF7_24H:E01
0.3730625262330648	REP.A022_MCF7_24H:J07
0.5324855829188415	CPC011_MCF7_24H:BRD-K04710043-001-14-5:10
0.9771031403876917	CPC012_MCF7_24H:BRD-K24031526-001-01-5:10
0.3297030369681381	CPC010_MCF7_24H:BRD-K71029018-001-02-4:10
0.6747885275082744	CPC018_MCF7_24H:BRD-M41783010-238-01-9:10
0.17250555719522975	CPC017_MCF7_24H:BRD-K67013324-001-01-5:10
0.1217398852603333	CPC018_MCF7_24H:BRD-K73700643-001-04-7:10
0.7836401112590298	CPC012_MCF7_24H:BRD-K22828899-001-01-5:10
0.8441082099871656	REP.A019_MCF7_24H:H07
0.6683116953494155	CPC013_MCF7_24H:BRD-K66876909-001-04-3:10
0.15819583754447508	REP.A021_MCF7_24H:K01
0.2405879656425386	CPC010_MCF7_24H:BRD-K53445087-001-03-8:10
0.9111757080951116	CPC005_MCF7_24H:BRD-K52512893-001-03-0:10
0.2887040487997563	CPC020_MCF7_24H:BRD-K21520694-001-17-2:10
0.8188605161971175	CPD003_MCF7_24H:L04
0.2859372889104016	CPD003_MCF7_24H:C01
0.9394625693234345	CPC014_MCF7_24H:BRD-K79437791-001-03-2:10
0.914452912837003	PCLB001_MCF7_24H:G01
0.043263173628787954	PCLB001_MCF7_24H:E17
0.7704139868674086	PCLB001_MCF7_24H:K19
0.16946176023440707	REP.A018_MCF7_24H:O13
0.2152716259063815	HDAC002_MCF7_24H:BRD-K85133207-001-01-1:10
0.4598452123314758	CPC007_MCF7_24H:BRD-K84855052-001-04-0:10
0.5763181497494501	CPC008_MCF7_24H:BRD-K35035132-001-05-0:10
0.325799718970492	CPC012_MCF7_24H:BRD-K49403449-001-01-1:10
0.5753833655542092	REP.A009_MCF7_24H:M13
0.1706583713411366	PCL001_MCF7_24H:BRD-K10361096:10
0.022337654381037075	CPC010_MCF7_24H:BRD-K96213252-001-04-6:10
0.5712243883617631	CPC014_MCF7_24H:BRD-K05977823-001-01-2:10
0.5174152599623189	CPC013_MCF7_24H:BRD-K16925374-001-01-1:10
0.6896539640759249	REP.A013_MCF7_24H:J19
0.6498220619678245	CPC013_MCF7_24H:BRD-K82164249-001-01-9:10
0.8974863802339554	CPC012_MCF7_24H:BRD-K14842454-001-01-3:10
0.4594686201615459	REP.A005_MCF7_24H:N13
0.008369474692942025	HDAC001_MCF7_24H:BRD-K29313308-001-01-6:10
0.6306526815968541	HDAC002_MCF7_24H:BRD-K52313696-001-01-6:10
0.6751324296032184	PCLB003_MCF7_24H:BRD-K04466929-001-05-1:10
0.5214949893959697	HDAC001_MCF7_24H:BRD-K64024097-001-02-8:10
0.6893048702412157	CPC007_MCF7_24H:BRD-K07790824-001-03-2:10
0.3235838132361527	CPC010_MCF7_24H:BRD-K96194181-001-02-8:10
0.14880830319107918	CPC008_MCF7_24H:BRD-K87547250-001-03-2:10
0.6645536639564066	CPC009_MCF7_24H:BRD-K92559570-001-03-3:10
0.2451864292155287	CPC013_MCF7_24H:BRD-K61217870-001-01-6:10
0.45631590928420485	CPC012_MCF7_24H:BRD-K98991361-001-01-9:10
0.49162273061164863	PBIOA018_MCF7_24H:A19
0.47719955046838847	DEB001_MCF7_24H:BRD-K90020768-004-01-8:10
0.5984491436799558	REP.A020_MCF7_24H:B13
0.029453708925858857	CPC007_MCF7_24H:BRD-K60202068-001-05-2:10
0.9896824949300881	LJP005_MCF7_24H:K13
0.7163104739385713	CPC019_MCF7_24H:BRD-K37549600-001-01-0:10
0.4253877817987627	REP.A009_MCF7_24H:P01
0.1913300302902443	REP.A013_MCF7_24H:M19
0.08017732244335629	CPC007_MCF7_24H:BRD-K08857385-001-04-7:10
0.6721904206261219	CPC009_MCF7_24H:BRD-K49477212-019-01-2:10
0.3169556149585583	CPC009_MCF7_24H:BRD-K14939371-019-01-9:10
0.229478458249868	CPC009_MCF7_24H:BRD-K18724229-019-01-5:10
0.3799543871123334	CPC008_MCF7_24H:BRD-K93623501-019-01-6:10
0.5929230878077101	CPC008_MCF7_24H:BRD-K30351863-019-01-2:10
0.6717052166840012	CPC008_MCF7_24H:BRD-K29506255-019-01-0:10
0.6451700693545301	CPC011_MCF7_24H:BRD-A84134924-004-07-5:10
0.8632655834919736	CPC006_MCF7_24H:I17
0.21875743107011525	CPC017_MCF7_24H:BRD-A23723433-001-01-2:10
0.6367461631971355	CPC007_MCF7_24H:BRD-A74983348-001-05-5:10
0.10111437618609409	CPC015_MCF7_24H:BRD-A23226398-001-04-3:10
0.5479346898991778	CPD002_MCF7_24H:BRD-A80567352-003-01-6:10
0.5839584024896712	CPC020_MCF7_24H:BRD-A16478930-001-02-8:10
0.21623729893417365	CPD002_MCF7_24H:BRD-K81855038-003-06-3:10
0.39169312999123684	CPC015_MCF7_24H:BRD-A01643550-001-03-1:10
0.8271928895838024	REP.A016_MCF7_24H:G19
0.14840905375296343	CPC017_MCF7_24H:BRD-A54487287-001-03-9:10
0.4345061976158402	CPC005_MCF7_24H:BRD-A65767837-001-03-6:10
0.9327330712114519	CPC005_MCF7_24H:BRD-A38749782-001-03-3:10
0.5041089276996009	CPD003_MCF7_24H:C04
0.725133711833287	CPC017_MCF7_24H:BRD-K29173907-001-03-5:10
0.8268660395555509	CPC020_MCF7_24H:BRD-K86161929-001-08-3:10
0.20377437484549243	CPD001_MCF7_24H:BRD-K01014769-001-01-4:10
0.21821723553293237	CPD001_MCF7_24H:BRD-A56470328-001-01-8:10
0.7585914560983835	CPC005_MCF7_24H:BRD-A30717181-001-03-5:10
0.7533067381764009	DPK.CP002_MCF7_24H:BRD-K96006502:10
0.060183320639619065	REP.A010_MCF7_24H:P07
0.32249824069496436	CPD002_MCF7_24H:BRD-K47036706-001-01-9:10
0.398532491908438	CPC015_MCF7_24H:BRD-A36010170-001-03-2:10
0.8290404034711537	CPD003_MCF7_24H:D01
0.42186225542973743	CPC015_MCF7_24H:BRD-A75402480-001-03-8:10
0.9259288904032438	CPC017_MCF7_24H:BRD-K51751936-001-03-4:10
0.9966077771406401	CPD003_MCF7_24H:J03
0.7807261656943496	CPC020_MCF7_24H:BRD-K57886322-001-14-1:10
0.6663866895672574	CPD003_MCF7_24H:E01
0.39189716598712276	CPC018_MCF7_24H:BRD-A79314293-001-01-2:10
0.06703944605203338	CPD002_MCF7_24H:BRD-K87116849-236-01-0:10
0.5731387563961305	CPD002_MCF7_24H:BRD-K65377893-001-05-8:10
0.36170490554399093	CPC014_MCF7_24H:BRD-K65331431-001-04-7:10
0.35089807583234356	PBIOA015_MCF7_24H:A07
0.6877092527094356	CPC018_MCF7_24H:BRD-K17693482-001-03-9:10
0.46363935859663574	CPC020_MCF7_24H:BRD-K82381502-003-19-9:10
0.75209384477145	CPC017_MCF7_24H:BRD-K40919711-001-02-4:10
0.39817322268537914	ASG003_MCF7_24H:I16
0.15086338548656264	MUC.CP008_MCF7_24H:D13
0.46134752619024655	CPC018_MCF7_24H:BRD-A84189516-001-01-2:10
0.9510125143253633	CPC015_MCF7_24H:BRD-A28746609-001-05-7:10
0.8015246291165583	PBIOA018_MCF7_24H:E19
0.20574925507336672	CPD001_MCF7_24H:BRD-K86858124-001-01-2:10
0.3913005016449427	CPC005_MCF7_24H:BRD-A02713983-001-02-0:10
0.9277920952205377	CPC005_MCF7_24H:BRD-A52326238-001-02-3:10
0.1236990587265665	REP.A015_MCF7_24H:I13
0.253950241864936	CPC015_MCF7_24H:BRD-A01593789-001-02-3:10
0.26222264587189636	CPD003_MCF7_24H:P07
0.5709328756619835	CPD003_MCF7_24H:H10
0.41073331971132276	CPD003_MCF7_24H:O14
0.07987067399629988	CPD003_MCF7_24H:F19
0.6291814545770856	CPC018_MCF7_24H:BRD-K27351809-001-02-0:10
0.09907786452015022	CPC005_MCF7_24H:BRD-K19507340-001-03-1:10
0.6064149319790781	CPC015_MCF7_24H:BRD-A39290993-001-03-2:10
0.5070083802260258	REP.A011_MCF7_24H:H13
0.49366866072531257	CPD003_MCF7_24H:N02
0.06749624529922982	CPD002_MCF7_24H:BRD-A98175426-001-01-4:10
0.6392204468835359	CPD003_MCF7_24H:E18
0.43132025858933076	REP.A002_MCF7_24H:C13
0.41110612228568655	CPD003_MCF7_24H:K16
0.5964513964185367	CPC016_MCF7_24H:BRD-K96527333-001-03-4:10
0.6062480599465474	CPC015_MCF7_24H:BRD-A55416093-001-03-1:10
0.01503329576198853	CPC018_MCF7_24H:BRD-K77830450-001-02-4:10
0.12522590120320665	CPC018_MCF7_24H:BRD-K09602097-001-04-5:10
0.23651822084472063	CPC014_MCF7_24H:BRD-K61341215-004-01-2:10
0.6779773333459791	CPC010_MCF7_24H:BRD-K20168442-004-04-8:10
0.5767411270296074	CPD003_MCF7_24H:L02
0.7576291323847537	CPD003_MCF7_24H:P09
0.740607805543857	CPD003_MCF7_24H:C23
0.8531828692061507	CPC005_MCF7_24H:BRD-A09349126-001-06-5:10
0.3768148612724139	CPC020_MCF7_24H:BRD-K12002134-001-01-4:10
0.34506386618330276	REP.A014_MCF7_24H:H07
0.8310154030534632	CPC020_MCF7_24H:BRD-K96037667-001-02-2:10
0.23760153386718452	CPC013_MCF7_24H:BRD-K42125900-001-01-9:10
0.461172373673607	CPC011_MCF7_24H:BRD-K63265447-001-05-8:10
0.19432565202224972	CPD002_MCF7_24H:BRD-K71696703-001-04-6:10
0.9138407421392136	CPC015_MCF7_24H:BRD-K39987650-001-15-9:10
0.40780301309662537	CPC018_MCF7_24H:BRD-K12057390-001-02-5:10
